Country Name,Country Code,Series Name,Series Code,2019
Monaco,MCO,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Monaco,MCO,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Monaco,MCO,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Monaco,MCO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Monaco,MCO,"International tourism, number of arrivals",ST.INT.ARVL,363000
Monaco,MCO,"International tourism, number of departures",ST.INT.DPRT,..
Mongolia,MNG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.57999992
Mongolia,MNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,25.31999969
Mongolia,MNG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,53.11000061
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.309999943
Mongolia,MNG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Mongolia,MNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Mongolia,MNG,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,98
Mongolia,MNG,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98
Mongolia,MNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Mongolia,MNG,"International tourism, number of arrivals",ST.INT.ARVL,637000
Mongolia,MNG,"International tourism, number of departures",ST.INT.DPRT,..
Montenegro,MNE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.40999985
Montenegro,MNE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.150000095
Montenegro,MNE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.44000244
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.11999989
Montenegro,MNE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Montenegro,MNE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,42
Montenegro,MNE,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,72
Montenegro,MNE,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,86
Montenegro,MNE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Montenegro,MNE,"International tourism, number of arrivals",ST.INT.ARVL,2510000
Montenegro,MNE,"International tourism, number of departures",ST.INT.DPRT,..
Morocco,MAR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.09000015
Morocco,MAR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,33.25
Morocco,MAR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,43.65999985
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.010000229
Morocco,MAR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Morocco,MAR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Morocco,MAR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Morocco,MAR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Morocco,MAR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Morocco,MAR,"International tourism, number of arrivals",ST.INT.ARVL,13109000
Morocco,MAR,"International tourism, number of departures",ST.INT.DPRT,2009000
Mozambique,MOZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.590000153
Mozambique,MOZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.22000122
Mozambique,MOZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,21.19000053
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.190000057
Mozambique,MOZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Mozambique,MOZ,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,87
Mozambique,MOZ,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,88
Mozambique,MOZ,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,88
Mozambique,MOZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Mozambique,MOZ,"International tourism, number of arrivals",ST.INT.ARVL,2033000
Mozambique,MOZ,"International tourism, number of departures",ST.INT.DPRT,..
Myanmar,MMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.94000053
Myanmar,MMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,48.84999847
Myanmar,MMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,34.20999908
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.5
Myanmar,MMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Myanmar,MMR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84
Myanmar,MMR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,90
Myanmar,MMR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,90
Myanmar,MMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Myanmar,MMR,"International tourism, number of arrivals",ST.INT.ARVL,4364000
Myanmar,MMR,"International tourism, number of departures",ST.INT.DPRT,..
Namibia,NAM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.39999962
Namibia,NAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,21.85000038
Namibia,NAM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,61.75
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.75
Namibia,NAM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Namibia,NAM,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80
Namibia,NAM,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,87
Namibia,NAM,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,87
Namibia,NAM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Namibia,NAM,"International tourism, number of arrivals",ST.INT.ARVL,1651000
Namibia,NAM,"International tourism, number of departures",ST.INT.DPRT,..
Nauru,NRU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..
Nauru,NRU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..
Nauru,NRU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Nauru,NRU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Nauru,NRU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95
Nauru,NRU,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96
Nauru,NRU,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,96
Nauru,NRU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Nauru,NRU,"International tourism, number of arrivals",ST.INT.ARVL,..
Nauru,NRU,"International tourism, number of departures",ST.INT.DPRT,..
Nepal,NPL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.10999966
Nepal,NPL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,64.37999725
Nepal,NPL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,20.52000046
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.849999905
Nepal,NPL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Nepal,NPL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
Nepal,NPL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,93
Nepal,NPL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,93
Nepal,NPL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Nepal,NPL,"International tourism, number of arrivals",ST.INT.ARVL,1197000
Nepal,NPL,"International tourism, number of departures",ST.INT.DPRT,..
Netherlands,NLD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.11000061
Netherlands,NLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.079999924
Netherlands,NLD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,81.80999756
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.380000114
Netherlands,NLD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Netherlands,NLD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94
Netherlands,NLD,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,92
Netherlands,NLD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,94
Netherlands,NLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Netherlands,NLD,"International tourism, number of arrivals",ST.INT.ARVL,20129000
Netherlands,NLD,"International tourism, number of departures",ST.INT.DPRT,..
New Caledonia,NCL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.87000084
New Caledonia,NCL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.870000005
New Caledonia,NCL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,75.26000214
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.44999981
New Caledonia,NCL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
New Caledonia,NCL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
New Caledonia,NCL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
New Caledonia,NCL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..
New Caledonia,NCL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
New Caledonia,NCL,"International tourism, number of arrivals",ST.INT.ARVL,474000
New Caledonia,NCL,"International tourism, number of departures",ST.INT.DPRT,..
New Zealand,NZL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.29000092
New Zealand,NZL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.840000153
New Zealand,NZL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,74.87000275
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.070000172
New Zealand,NZL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
New Zealand,NZL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
New Zealand,NZL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,92
New Zealand,NZL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,92
New Zealand,NZL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
New Zealand,NZL,"International tourism, number of arrivals",ST.INT.ARVL,3888000
New Zealand,NZL,"International tourism, number of departures",ST.INT.DPRT,3225000
Nicaragua,NIC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.23999977
Nicaragua,NIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.60000038
Nicaragua,NIC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,53.15999985
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.139999866
Nicaragua,NIC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Nicaragua,NIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Nicaragua,NIC,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,98
Nicaragua,NIC,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,98
Nicaragua,NIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Nicaragua,NIC,"International tourism, number of arrivals",ST.INT.ARVL,1455000
Nicaragua,NIC,"International tourism, number of departures",ST.INT.DPRT,949000
Niger,NER,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.710000038
Niger,NER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,72.54000092
Niger,NER,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,20.75
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.460000008
Niger,NER,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Niger,NER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,79
Niger,NER,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,81
Niger,NER,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,81
Niger,NER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Niger,NER,"International tourism, number of arrivals",ST.INT.ARVL,192000
Niger,NER,"International tourism, number of departures",ST.INT.DPRT,..
Nigeria,NGA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12
Nigeria,NGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,34.97000122
Nigeria,NGA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,53.02999878
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.529999733
Nigeria,NGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Nigeria,NGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,54
Nigeria,NGA,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,57
Nigeria,NGA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,57
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Nigeria,NGA,"International tourism, number of arrivals",ST.INT.ARVL,..
Nigeria,NGA,"International tourism, number of departures",ST.INT.DPRT,..
North Macedonia,MKD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,31.12999916
North Macedonia,MKD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.92000008
North Macedonia,MKD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,54.95000076
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.26000023
North Macedonia,MKD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
North Macedonia,MKD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,75
North Macedonia,MKD,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,92
North Macedonia,MKD,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,92
North Macedonia,MKD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
North Macedonia,MKD,"International tourism, number of arrivals",ST.INT.ARVL,758000
North Macedonia,MKD,"International tourism, number of departures",ST.INT.DPRT,..
Northern Mariana Islands,MNP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..
Northern Mariana Islands,MNP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..
Northern Mariana Islands,MNP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Northern Mariana Islands,MNP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Northern Mariana Islands,MNP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Northern Mariana Islands,MNP,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..
Northern Mariana Islands,MNP,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..
Northern Mariana Islands,MNP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Northern Mariana Islands,MNP,"International tourism, number of arrivals",ST.INT.ARVL,487000
Northern Mariana Islands,MNP,"International tourism, number of departures",ST.INT.DPRT,..
Norway,NOR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.42000008
Norway,NOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.039999962
Norway,NOR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.54000092
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.690000057
Norway,NOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Norway,NOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97
Norway,NOR,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,96
Norway,NOR,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97
Norway,NOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Norway,NOR,"International tourism, number of arrivals",ST.INT.ARVL,5879000
Norway,NOR,"International tourism, number of departures",ST.INT.DPRT,8890000
Oman,OMN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,32.00999832
Oman,OMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.99000001
Oman,OMN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.99000168
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.840000033
Oman,OMN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..
Oman,OMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Oman,OMN,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,99
Oman,OMN,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,99
Oman,OMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..
Oman,OMN,"International tourism, number of arrivals",ST.INT.ARVL,3506000
