Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bhutan,BTN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.625,17.459,17.259,..,..
Bhutan,BTN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.014,1.994,1.975,..,..
Bhutan,BTN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.93999958,10.21000004,10.22000027,10.14999962,..
Bhutan,BTN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,32.84000015,33.27000046,33.65999985,34.06000137,..
Bhutan,BTN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Bhutan,BTN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,72.38999939,72.37000275,72.44000244,72.11000061,..
Bhutan,BTN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.420000076,2.359999895,2.299999952,2.269999981,3.74000001
Bolivia,BOL,"School enrollment, primary (% net)",SE.PRM.NENR,88.81425,90.87779,92.85137,..,..
Bolivia,BOL,"School enrollment, secondary (% net)",SE.SEC.NENR,76.9402,76.1901,76.55438,..,..
Bolivia,BOL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Bolivia,BOL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.433,22.076,21.75,..,..
Bolivia,BOL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.829,2.777,2.73,..,..
Bolivia,BOL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.79000092,20.03000069,19.47999954,19.40999985,..
Bolivia,BOL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.52999878,49.49000168,49.45000076,50.04999924,..
Bolivia,BOL,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Bolivia,BOL,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,69.59999847,68.86000061,68.52999878,68.25,..
Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.5,3.660000086,3.519999981,3.460000038,5.610000134
Bosnia and Herzegovina,BIH,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Bosnia and Herzegovina,BIH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,40.19034958,..
Bosnia and Herzegovina,BIH,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.477,8.293,8.111,..,..
Bosnia and Herzegovina,BIH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.286,1.276,1.265,..,..
Bosnia and Herzegovina,BIH,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,31.28000069,31.70000076,32.13000107,31.70999908,..
Bosnia and Herzegovina,BIH,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,50.77000046,51.47000122,52.13999939,50.33000183,..
Bosnia and Herzegovina,BIH,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,10.18999958,13.05000019,12.35999966,11.55000019,..
Bosnia and Herzegovina,BIH,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,24.04000092,24.55999947,21.36000061,24.89999962,..
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,25.40999985,20.53000069,18.39999962,15.68999958,16.85000038
Botswana,BWA,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Botswana,BWA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Botswana,BWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,25.9108696,24.85997009,..,25.08139038,..
Botswana,BWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.943,25.396,24.821,..,..
Botswana,BWA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.942,2.91,2.874,..,..
Botswana,BWA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.94000053,17.86000061,17.75,17.62000084,..
Botswana,BWA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.70000076,61.25999832,61.88999939,62.49000168,..
Botswana,BWA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Botswana,BWA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,25.07999992,24.60000038,24.20000076,23.88999939,..
Botswana,BWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.62000084,17.45999908,17.31999969,17.20999908,17.70000076
Brazil,BRA,"School enrollment, primary (% net)",SE.PRM.NENR,95.47144,96.29925,..,..,..
Brazil,BRA,"School enrollment, secondary (% net)",SE.SEC.NENR,82.32779,81.72855,..,..,..
Brazil,BRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Brazil,BRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.307,14.125,13.924,..,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.747,1.739,1.73,..,..
Brazil,BRA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.88999939,20.47999954,20.12999916,19.98999977,..
Brazil,BRA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.98000336,70.06999969,70.61000061,70.94000244,..
Brazil,BRA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,23.79999924,25.93000031,27.34000015,27.23999977,..
Brazil,BRA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,31.75,32.29999924,32.75,33.08000183,..
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.60000038,12.81999969,12.32999992,11.93000031,13.67000008
British Virgin Islands,VGB,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
British Virgin Islands,VGB,"School enrollment, secondary (% net)",SE.SEC.NENR,78.12074,68.10811,..,..,..
British Virgin Islands,VGB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,41.34854126,..,16.25408936,..,..
British Virgin Islands,VGB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
British Virgin Islands,VGB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
British Virgin Islands,VGB,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
British Virgin Islands,VGB,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
British Virgin Islands,VGB,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
British Virgin Islands,VGB,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Brunei Darussalam,BRN,"School enrollment, primary (% net)",SE.PRM.NENR,93.75145,93.53285,93.14673,..,..
Brunei Darussalam,BRN,"School enrollment, secondary (% net)",SE.SEC.NENR,83.7965,84.04573,82.64549,..,..
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,31.92415047,33.56496048,31.21179962,31.47384071,..
Brunei Darussalam,BRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.882,15.376,14.896,..,..
Brunei Darussalam,BRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.915,1.881,1.848,..,..
Brunei Darussalam,BRN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.97999954,16.12999916,19.39999962,20.76000023,..
Brunei Darussalam,BRN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,82.01000214,82.51000214,79.54000092,77.27999878,..
Brunei Darussalam,BRN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,9.520000458,11.39000034,10.64000034,..
Brunei Darussalam,BRN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,8.630000114,8.909999847,7.570000172,8.979999542,..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.470000267,9.319999695,8.699999809,6.920000076,8.369999886
Bulgaria,BGR,"School enrollment, primary (% net)",SE.PRM.NENR,87.58166,86.4454,..,..,..
Bulgaria,BGR,"School enrollment, secondary (% net)",SE.SEC.NENR,90.10467,89.05757,..,..,..
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,71.2457428,71.03066254,71.52152252,..,..
Bulgaria,BGR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.1,9,8.9,..,..
Bulgaria,BGR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54,1.56,1.56,..,..
Bulgaria,BGR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,29.79000092,29.89999962,30.11000061,30.02000046,..
Bulgaria,BGR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.45999908,63.09000015,63.31000137,63.36000061,..
Bulgaria,BGR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,9.970000267,11.30000019,11.36999989,10.97999954,..
Bulgaria,BGR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,11.72999954,11.89999962,11.64999962,10.82999992,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.579999924,6.159999847,5.210000038,4.230000019,5.710000038
Burkina Faso,BFA,"School enrollment, primary (% net)",SE.PRM.NENR,75.20863,76.42387,78.64517,..,..
Burkina Faso,BFA,"School enrollment, secondary (% net)",SE.SEC.NENR,28.10485,29.14227,31.00148,..,..
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,5.56196022,6.003399849,6.501870155,7.096129894,..
Burkina Faso,BFA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.92,38.419,37.93,..,..
Burkina Faso,BFA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.353,5.271,5.189,..,..
Burkina Faso,BFA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.20999908,26.67000008,25.25,25.15999985,..
Burkina Faso,BFA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.86000061,45.31000137,47.66999817,48.63999939,..
Burkina Faso,BFA,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Burkina Faso,BFA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,86.86000061,86.34999847,86.06999969,85.69000244,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.599999905,5.130000114,4.699999809,4.619999886,4.960000038
Burundi,BDI,"School enrollment, primary (% net)",SE.PRM.NENR,..,94.87551,92.8047,..,..
Burundi,BDI,"School enrollment, secondary (% net)",SE.SEC.NENR,32.18514,28.30495,27.52277,..,..
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,3.681080103,3.917969942,4.057660103,..,..
Burundi,BDI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.278,39.646,39.008,..,..
Burundi,BDI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.599,5.502,5.41,..,..
Burundi,BDI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,3.480000019,3.470000029,3.410000086,3.349999905,..
Burundi,BDI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,10.23999977,10.22000027,10.34000015,10.44999981,..
Burundi,BDI,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Burundi,BDI,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,85.02999878,85.38999939,85.61000061,85.80000305,..
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.529999971,1.480000019,1.450000048,1.419999957,0.800000012
Cabo Verde,CPV,"School enrollment, primary (% net)",SE.PRM.NENR,92.59373,92.86236,93.42191,..,..
Cabo Verde,CPV,"School enrollment, secondary (% net)",SE.SEC.NENR,71.59851,71.43748,70.42826,..,..
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,24.00532913,24.39769936,23.61651039,..,..
Cabo Verde,CPV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.345,19.919,19.49,..,..
Cabo Verde,CPV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.346,2.309,2.274,..,..
Cabo Verde,CPV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.07999992,21.90999985,21.87999916,21.79999924,..
Cabo Verde,CPV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.84999847,64.48000336,66.27999878,67.59999847,..
Cabo Verde,CPV,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,22.09000015,23.68000031,..,..
Cabo Verde,CPV,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,36.31999969,33.79000092,31.86000061,31.81999969,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.10000038,12.23999977,12.17000008,12.06999969,13.40999985
Cambodia,KHM,"School enrollment, primary (% net)",SE.PRM.NENR,92.75899,90.54321,90.26554,..,..
Cambodia,KHM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,13.1342802,13.68776035,14.73896027,..
Cambodia,KHM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.291,22.889,22.464,..,..
Cambodia,KHM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.559,2.53,2.503,..,..
Cambodia,KHM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.76000023,25.48999977,27.02000046,27.90999985,..
Cambodia,KHM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,36.70000076,36.29999924,36.59999847,37.56000137,..
Cambodia,KHM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,16.09000015,16.79000092,..,..,..
Cambodia,KHM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,51.06999969,50.34999847,48.38999939,47.04999924,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.720000029,0.140000001,0.129999995,0.129999995,0.310000002
Cameroon,CMR,"School enrollment, primary (% net)",SE.PRM.NENR,94.493,92.87395,..,..,..
Cameroon,CMR,"School enrollment, secondary (% net)",SE.SEC.NENR,45.99349,..,..,..,..
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,12.47752953,12.76025009,14.26727009,..,..
Cameroon,CMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.429,35.9,35.386,..,..
Cameroon,CMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.708,4.639,4.572,..,..
Cameroon,CMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,14.32999992,14.42000008,14.42000008,14.42000008,..
Cameroon,CMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,39.95999908,40.66999817,41.40999985,42.09000015,..
Cameroon,CMR,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Cameroon,CMR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,76.44999695,75.65000153,74.91999817,74.38999939,..
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.470000029,3.410000086,3.359999895,3.319999933,3.619999886
Canada,CAN,"School enrollment, primary (% net)",SE.PRM.NENR,99.95587,99.8825,..,..,..
Canada,CAN,"School enrollment, secondary (% net)",SE.SEC.NENR,99.32178,99.80968,..,..,..
Canada,CAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,66.43917847,68.92250824,70.11302185,..,..
Canada,CAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.6,10.3,10.1,..,..
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5433,1.4961,1.4988,..,..
Canada,CAN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.67000008,19.53000069,19.56999969,19.25,..
Canada,CAN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,78.75,78.94999695,78.94000244,79.23999786,..
Canada,CAN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,40,40.90000153,38.40999985,41.86999893,42.27000046
Canada,CAN,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,15.31999969,15.23999977,15.32999992,15.22999954,..
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7,6.340000153,5.829999924,5.659999847,9.479999542
Cayman Islands,CYM,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Cayman Islands,CYM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Cayman Islands,CYM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.76127896,9.902558821,9.9,..,..
Cayman Islands,CYM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Cayman Islands,CYM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Cayman Islands,CYM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Cayman Islands,CYM,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Cayman Islands,CYM,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Central African Republic,CAF,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..
Central African Republic,CAF,"School enrollment, secondary (% net)",SE.SEC.NENR,..,12.71989,..,..,..
Central African Republic,CAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Central African Republic,CAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,36.029,35.66,35.348,..,..
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.87,4.796,4.721,..,..
Central African Republic,CAF,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.460000038,6.369999886,6.300000191,6.260000229,..
Central African Republic,CAF,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,22.25,22.85000038,23.39999962,23.88999939,..
Central African Republic,CAF,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Central African Republic,CAF,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,93.48000336,93.37999725,93.30999756,93.16000366,..
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.25,4.170000076,4.090000153,4.039999962,4.329999924
Chad,TCD,"School enrollment, primary (% net)",SE.PRM.NENR,73.15289,..,..,..,..
Chad,TCD,"School enrollment, secondary (% net)",SE.SEC.NENR,18.8551,..,..,..,..
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
Chad,TCD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,43.201,42.683,42.172,..,..
Chad,TCD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.947,5.846,5.747,..,..
Chad,TCD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,2.00999999,1.970000029,1.909999967,1.879999995,..
Chad,TCD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,22.37999916,22.38999939,22.70000076,23.05999947,..
Chad,TCD,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..
Chad,TCD,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,91.77999878,92.40000153,92.56999969,92.61000061,..
